timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-09-25T19:42:11,codecarbon,ee4b8450-b088-479b-b4fe-bfcee34a49a6,18170.549112796783,0.0833214160835278,0.0045855199843601,0.0,25.282,47.13709259033203,0,1.2772780714898724,0.2376567663924503,1.5149348378823246,France,FRA,,,,Linux-5.15.0-83-generic-x86_64-with-glibc2.10,3.8.16,32,AMD Ryzen 9 5950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 3090,2.3387,48.8582,125.69891357421876,machine,N
2023-09-26T14:55:36,codecarbon,6d112e84-1edc-40db-84c2-2d0ab5d5ab65,17213.514332056046,0.0782384695422609,0.0045451770064501,0.0,112.757,47.13709259033203,0,1.19741502959957,0.2251025984415371,1.4225176280411078,France,FRA,,,,Linux-5.15.0-83-generic-x86_64-with-glibc2.10,3.8.16,32,AMD Ryzen 9 5950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 3090,2.3387,48.8582,125.69891357421876,machine,N
2023-09-27T08:54:22,codecarbon,e3fa765f-d480-44d2-a954-3bbf86ed1897,51280.316447496414,0.2418447445737564,0.0047161320625111,0.0,25.903,47.13709259033203,0,3.726445000526338,0.670732173541966,4.397177174068299,France,FRA,,,,Linux-5.15.0-83-generic-x86_64-with-glibc2.10,3.8.16,32,AMD Ryzen 9 5950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 3090,2.3387,48.8582,125.69891357421876,machine,N
2023-10-11T00:27:45,codecarbon,c7097d0f-720f-401d-a8e6-3bcec0d99b3b,24896.787873983383,0.1074215554910825,0.0043146752920418,0.0,25.930000000000003,47.13709259033203,0,1.6277278721603814,0.3253913185865701,1.9531191907469545,France,FRA,,,,Linux-5.15.0-83-generic-x86_64-with-glibc2.10,3.8.16,32,AMD Ryzen 9 5950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 3090,2.3387,48.8582,125.69891357421876,machine,N
2023-10-11T20:08:29,codecarbon,13cfab78-da48-48cd-91b4-d150c1d657cd,5943.579412221909,0.0268801925561402,0.0045225596718479,0.0,112.829,47.13709259033203,0,0.4110194653275182,0.0777113084204867,0.4887307737480049,France,FRA,,,,Linux-5.15.0-83-generic-x86_64-with-glibc2.10,3.8.16,32,AMD Ryzen 9 5950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 3090,2.3387,48.8582,125.69891357421876,machine,N
2023-10-12T18:39:48,codecarbon,c861ac8f-40c2-469b-8a9c-ca294b1ab184,17090.133942604065,0.08247038580641425,0.004825613777129241,0.0,113.061,47.13709259033203,0,1.275907052654564,0.22355450746205768,1.4994615601166228,France,FRA,,,,Linux-5.15.0-83-generic-x86_64-with-glibc2.10,3.8.16,32,AMD Ryzen 9 5950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 3090,2.3387,48.8582,125.69891357421875,machine,N
